subjects	cluster.id
3518	subject3518	4
6876	subject6876	1
3764	subject3764	5
3071	subject3071	7
1781	subject1781	1
740	subject740	9
737	subject737	5
7561	subject7561	4
9183	subject9183	5
5687	subject5687	9
3977	subject3977	1
4500	subject4500	6
5412	subject5412	1
2552	subject2552	8
8657	subject8657	4
6076	subject6076	9
4978	subject4978	9
3033	subject3033	7
8280	subject8280	10
7392	subject7392	2
8045	subject8045	1
6541	subject6541	8
163	subject163	9
6902	subject6902	6
7119	subject7119	9
1298	subject1298	1
1941	subject1941	7
7326	subject7326	10
8580	subject8580	10
3195	subject3195	8
3360	subject3360	7
9953	subject9953	8
5088	subject5088	9
4592	subject4592	3
3440	subject3440	3
9519	subject9519	9
6063	subject6063	1
1515	subject1515	2
7578	subject7578	4
5234	subject5234	6
9626	subject9626	5
473	subject473	1
1743	subject1743	2
7879	subject7879	4
2469	subject2469	3
2703	subject2703	6
9485	subject9485	8
254	subject254	10
5120	subject5120	6
6856	subject6856	3
6792	subject6792	9
4904	subject4904	8
3107	subject3107	6
7204	subject7204	5
2879	subject2879	5
5633	subject5633	1
8320	subject8320	3
8294	subject8294	1
5748	subject5748	8
1950	subject1950	9
1009	subject1009	8
4073	subject4073	1
6988	subject6988	8
941	subject941	2
3752	subject3752	2
4752	subject4752	2
807	subject807	9
3372	subject3372	4
7750	subject7750	5
6455	subject6455	8
5771	subject5771	4
2607	subject2607	9
5021	subject5021	4
6871	subject6871	9
2534	subject2534	10
731	subject731	3
6266	subject6266	1
6453	subject6453	2
5620	subject5620	1
8487	subject8487	8
6057	subject6057	8
9337	subject9337	7
6912	subject6912	2
2178	subject2178	1
5754	subject5754	3
8464	subject8464	2
7480	subject7480	6
7072	subject7072	5
913	subject913	5
8341	subject8341	9
8138	subject8138	5
5456	subject5456	1
2414	subject2414	4
4105	subject4105	5
7327	subject7327	1
3018	subject3018	2
390	subject390	7
1342	subject1342	1
8834	subject8834	9
3019	subject3019	1
4263	subject4263	8
1962	subject1962	3
5507	subject5507	6
3129	subject3129	4
7295	subject7295	10
8807	subject8807	6
8698	subject8698	7
8962	subject8962	10
9341	subject9341	2
2137	subject2137	10
9298	subject9298	3
6990	subject6990	5
8942	subject8942	9
1740	subject1740	8
4336	subject4336	6
1696	subject1696	9
2180	subject2180	4
7539	subject7539	7
3197	subject3197	1
3476	subject3476	6
3228	subject3228	2
4289	subject4289	7
2287	subject2287	10
7028	subject7028	1
1985	subject1985	9
2006	subject2006	3
6748	subject6748	8
7059	subject7059	3
3340	subject3340	10
9594	subject9594	3
7147	subject7147	1
9417	subject9417	9
8096	subject8096	8
8386	subject8386	5
5415	subject5415	5
8594	subject8594	8
7256	subject7256	1
7172	subject7172	2
1127	subject1127	4
6225	subject6225	5
1830	subject1830	1
1652	subject1652	3
5034	subject5034	1
9456	subject9456	2
3811	subject3811	1
1373	subject1373	7
4531	subject4531	8
13	subject13	2
7808	subject7808	1
2399	subject2399	9
357	subject357	9
7828	subject7828	10
4593	subject4593	4
3681	subject3681	9
8255	subject8255	6
6279	subject6279	3
5210	subject5210	4
6861	subject6861	5
8968	subject8968	1
9206	subject9206	9
5821	subject5821	8
931	subject931	5
3899	subject3899	6
5192	subject5192	3
4031	subject4031	10
7753	subject7753	8
6490	subject6490	10
5244	subject5244	10
1829	subject1829	7
2934	subject2934	2
5287	subject5287	4
8206	subject8206	4
964	subject964	2
6860	subject6860	6
9645	subject9645	2
2080	subject2080	2
3513	subject3513	1
5533	subject5533	9
8218	subject8218	6
2535	subject2535	9
2543	subject2543	6
9192	subject9192	1
5670	subject5670	3
8658	subject8658	1
8000	subject8000	4
2435	subject2435	6
8356	subject8356	3
5609	subject5609	7
500	subject500	9
9696	subject9696	8
7494	subject7494	10
1203	subject1203	5
5925	subject5925	1
8745	subject8745	8
4211	subject4211	2
3457	subject3457	2
4298	subject4298	10
8935	subject8935	4
9920	subject9920	1
9878	subject9878	8
7495	subject7495	4
4938	subject4938	2
101	subject101	8
6142	subject6142	9
5959	subject5959	4
6573	subject6573	2
3596	subject3596	3
556	subject556	8
4936	subject4936	7
7496	subject7496	5
6489	subject6489	2
7987	subject7987	10
1213	subject1213	9
6569	subject6569	5
3608	subject3608	10
7200	subject7200	1
197	subject197	5
1796	subject1796	8
4705	subject4705	8
2	subject2	2
2498	subject2498	7
3615	subject3615	6
3613	subject3613	4
9307	subject9307	1
583	subject583	1
9729	subject9729	9
8190	subject8190	5
9617	subject9617	10
5714	subject5714	9
8091	subject8091	5
4511	subject4511	8
3370	subject3370	6
4793	subject4793	9
4723	subject4723	6
5927	subject5927	3
4157	subject4157	5
3383	subject3383	10
7345	subject7345	2
5161	subject5161	10
204	subject204	10
5522	subject5522	3
8688	subject8688	4
3867	subject3867	9
2615	subject2615	5
2165	subject2165	5
9883	subject9883	1
5909	subject5909	6
7612	subject7612	2
7037	subject7037	8
4559	subject4559	6
915	subject915	9
1484	subject1484	1
6563	subject6563	1
1308	subject1308	1
3017	subject3017	5
3060	subject3060	5
5921	subject5921	10
7874	subject7874	9
5245	subject5245	4
7343	subject7343	10
768	subject768	5
9091	subject9091	10
3952	subject3952	6
1552	subject1552	2
3664	subject3664	9
9578	subject9578	10
526	subject526	1
3785	subject3785	5
6398	subject6398	5
6353	subject6353	9
4284	subject4284	10
6981	subject6981	8
9526	subject9526	2
346	subject346	6
2377	subject2377	10
9615	subject9615	1
7388	subject7388	2
8187	subject8187	9
2279	subject2279	9
5711	subject5711	1
5474	subject5474	4
2580	subject2580	8
9312	subject9312	6
6481	subject6481	6
2234	subject2234	1
9744	subject9744	10
4395	subject4395	10
1843	subject1843	7
1331	subject1331	9
1611	subject1611	3
5966	subject5966	9
9819	subject9819	5
8604	subject8604	5
8175	subject8175	4
2806	subject2806	10
4912	subject4912	3
6513	subject6513	3
7306	subject7306	4
2064	subject2064	5
7429	subject7429	8
2495	subject2495	3
7565	subject7565	6
2660	subject2660	7
3623	subject3623	6
7506	subject7506	1
2955	subject2955	10
251	subject251	9
4355	subject4355	10
6133	subject6133	2
614	subject614	3
2133	subject2133	2
153	subject153	6
8622	subject8622	8
8892	subject8892	2
1636	subject1636	9
7207	subject7207	8
5479	subject5479	2
3140	subject3140	7
1145	subject1145	4
6733	subject6733	1
4342	subject4342	1
8169	subject8169	8
1576	subject1576	2
9900	subject9900	10
9386	subject9386	6
991	subject991	5
8576	subject8576	9
9814	subject9814	9
6092	subject6092	10
9603	subject9603	6
1847	subject1847	8
3731	subject3731	4
1244	subject1244	10
2766	subject2766	3
3920	subject3920	6
7217	subject7217	6
7289	subject7289	6
7622	subject7622	5
1525	subject1525	1
1744	subject1744	1
3108	subject3108	3
9013	subject9013	2
232	subject232	9
1870	subject1870	9
4391	subject4391	10
7315	subject7315	7
8063	subject8063	6
1591	subject1591	2
5830	subject5830	10
6528	subject6528	9
6617	subject6617	9
1239	subject1239	8
8438	subject8438	4
7120	subject7120	2
9842	subject9842	3
8900	subject8900	6
700	subject700	1
1409	subject1409	2
8667	subject8667	9
1330	subject1330	4
2687	subject2687	9
3262	subject3262	5
924	subject924	10
7317	subject7317	8
81	subject81	2
8611	subject8611	3
1580	subject1580	1
8180	subject8180	6
6760	subject6760	4
1562	subject1562	1
2597	subject2597	7
1612	subject1612	6
8268	subject8268	9
5065	subject5065	10
4683	subject4683	2
8734	subject8734	7
8029	subject8029	3
5225	subject5225	10
1246	subject1246	5
1886	subject1886	2
3869	subject3869	1
149	subject149	8
7344	subject7344	5
6313	subject6313	4
6276	subject6276	5
3037	subject3037	5
6311	subject6311	7
1821	subject1821	1
8107	subject8107	8
1802	subject1802	3
6907	subject6907	1
528	subject528	10
3030	subject3030	9
1766	subject1766	4
5605	subject5605	8
8881	subject8881	6
5303	subject5303	1
6254	subject6254	9
8967	subject8967	4
8951	subject8951	5
2224	subject2224	9
5495	subject5495	10
4927	subject4927	3
816	subject816	4
2136	subject2136	9
11	subject11	7
1601	subject1601	7
9501	subject9501	7
4409	subject4409	3
8827	subject8827	9
6164	subject6164	4
8422	subject8422	2
4981	subject4981	8
7467	subject7467	3
8513	subject8513	6
7560	subject7560	9
5049	subject5049	1
6032	subject6032	6
1790	subject1790	10
4363	subject4363	4
1297	subject1297	9
6260	subject6260	4
9548	subject9548	9
6560	subject6560	7
1907	subject1907	8
3632	subject3632	4
198	subject198	9
413	subject413	8
3624	subject3624	6
4514	subject4514	1
3739	subject3739	4
9734	subject9734	9
4521	subject4521	4
802	subject802	3
440	subject440	1
5725	subject5725	2
9325	subject9325	1
2163	subject2163	9
7757	subject7757	2
2795	subject2795	4
5563	subject5563	1
1723	subject1723	2
3120	subject3120	9
1040	subject1040	2
9573	subject9573	1
7885	subject7885	7
960	subject960	1
5745	subject5745	5
8709	subject8709	9
1062	subject1062	6
9991	subject9991	9
962	subject962	5
4396	subject4396	9
3532	subject3532	1
2921	subject2921	1
3645	subject3645	4
5928	subject5928	5
2991	subject2991	6
1873	subject1873	7
8722	subject8722	7
9267	subject9267	5
7309	subject7309	5
7162	subject7162	6
4949	subject4949	5
2608	subject2608	5
4448	subject4448	2
147	subject147	6
3583	subject3583	9
906	subject906	9
8274	subject8274	9
3299	subject3299	8
6330	subject6330	6
7673	subject7673	1
2368	subject2368	1
8415	subject8415	8
4812	subject4812	2
9759	subject9759	1
587	subject587	1
1431	subject1431	1
8158	subject8158	9
1334	subject1334	10
4933	subject4933	8
5441	subject5441	8
1956	subject1956	5
6293	subject6293	8
3385	subject3385	2
9256	subject9256	2
9402	subject9402	5
6533	subject6533	5
3996	subject3996	3
6495	subject6495	3
9284	subject9284	2
6158	subject6158	4
1493	subject1493	5
3710	subject3710	5
1299	subject1299	2
1004	subject1004	6
3598	subject3598	3
6877	subject6877	10
2872	subject2872	10
4377	subject4377	8
4262	subject4262	7
4768	subject4768	4
8778	subject8778	3
7262	subject7262	9
6178	subject6178	6
8108	subject8108	5
6303	subject6303	9
8824	subject8824	5
3436	subject3436	9
8538	subject8538	3
